LineNum,Account ID,GL,Dept,Account Description,TransDate,Period,Transaction Type,Reference,Amount,Line Description,ID,Name,Job ID,Job Description,Job Type,Vendor ID,Vendor Name,Customer ID,Customer Name,FS Index,FS Index Name,Dir vs Indir,Prod,Org,Fixed v Var,Cost Pools,OH Calc,FS Seq 1,FS Seq 2,FS Level 1,FS Level 2 (Rev/COGS),FS Level 3 (COGS),FS Level 4 (COGS)
47728,10220-0000,10220,0,Cash - Citibank Operating,2/28/2019,19-02,Receipt,IN4348,"193,800.00",Linde Engineering North Americ,Linde Processing,Linde Engineering North America Inc.,,,,,,Linde Processing,Linde Engineering North Americ,10000,Cash,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47729,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Receipt,IN4352,"-3,809.35",Invoice: IN4352,LAT Europe Belgium,LAT Europe,,,,,,LAT Europe Belgium,LAT Europe,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47730,10220-0000,10220,0,Cash - Citibank Operating,2/28/2019,19-02,Receipt,IN4352,"3,809.35",LAT Europe,LAT Europe Belgium,LAT Europe,,,,,,LAT Europe Belgium,LAT Europe,10000,Cash,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47731,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Receipt,IN4353,"-50,000.00",Invoice: IN4353,Linde Processing,Linde Engineering North America Inc.,,,,,,Linde Processing,Linde Engineering North Americ,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47732,10220-0000,10220,0,Cash - Citibank Operating,2/28/2019,19-02,Receipt,IN4353,"50,000.00",Linde Engineering North Americ,Linde Processing,Linde Engineering North America Inc.,,,,,,Linde Processing,Linde Engineering North Americ,10000,Cash,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47733,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Receipt,IN4355,"-321,000.00",Invoice: IN4355,Targa Resources Part,Targa Resources Partners LP,,,,,,Targa Resources Part,Targa Resources Partners LP,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47734,10220-0000,10220,0,Cash - Citibank Operating,2/28/2019,19-02,Receipt,IN4355,"321,000.00",Targa Resources Partners LP,Targa Resources Part,Targa Resources Partners LP,,,,,,Targa Resources Part,Targa Resources Partners LP,10000,Cash,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47735,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Receipt,IN4358,"-1,434.07",Invoice: IN4358,LAT Europe Belgium,LAT Europe,,,,,,LAT Europe Belgium,LAT Europe,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47736,10220-0000,10220,0,Cash - Citibank Operating,2/28/2019,19-02,Receipt,IN4358,"1,434.07",LAT Europe,LAT Europe Belgium,LAT Europe,,,,,,LAT Europe Belgium,LAT Europe,10000,Cash,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47737,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Receipt,IN4363,"-21,410.93",Invoice: IN4363,LAT Europe Belgium,LAT Europe,,,,,,LAT Europe Belgium,LAT Europe,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47738,10220-0000,10220,0,Cash - Citibank Operating,2/28/2019,19-02,Receipt,IN4363,"21,410.93",LAT Europe,LAT Europe Belgium,LAT Europe,,,,,,LAT Europe Belgium,LAT Europe,10000,Cash,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47739,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Receipt,IN4364,"-5,489.12",Invoice: IN4364,LAT Europe Belgium,LAT Europe,,,,,,LAT Europe Belgium,LAT Europe,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47740,10220-0000,10220,0,Cash - Citibank Operating,2/28/2019,19-02,Receipt,IN4364,"5,489.12",LAT Europe,LAT Europe Belgium,LAT Europe,,,,,,LAT Europe Belgium,LAT Europe,10000,Cash,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47741,51100-3000,51100,3000,COGS - Materials - RP,2/28/2019,19-02,Receipt,Wilsons scrap,"-2,138.76",COGS - Materials - RP,,,,,,,,,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
47742,10110-0000,10110,0,Cash - MVB Operating,2/28/2019,19-02,Receipt,Wilsons scrap,"2,138.76",Mission Valley Bank,,,,,,,,,,10000,Cash,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47743,41100-1000,41100,1000,Sales - Invoiced - NE,2/28/2019,19-02,Sale/Invoice,IN4370,"-152,600.00",20% upon final inspection and release of shipment,Linde Processing,Linde Engineering North America Inc.,LAT608EC,Linde,,,,Linde Processing,Linde Engineering North Americ,1000-40000,Sales - New equipment,Rev,NE,_0,Var,Rev - NE,No,1100,_0,Rev,NE,_0,_0
47744,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Sale/Invoice,IN4370,"152,600.00",Linde Engineering North Americ,Linde Processing,Linde Engineering North America Inc.,,,,,,Linde Processing,Linde Engineering North Americ,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47745,41100-3000,41100,3000,Sales - Invoiced - RP,2/28/2019,19-02,Sale/Invoice,IN4382,"-23,292.50",50% upon PO acceptance - line item 1 - Repair of,Caprock,Caprock Permian Processing LLC,47701076,Eagleclaw,,,,Caprock,Caprock Permian Processing LLC,3000-40000,Sales - Repairs,Rev,RP,_0,Var,Rev - RP,No,1300,_0,Rev,RP,_0,_0
47746,41100-3000,41100,3000,Sales - Invoiced - RP,2/28/2019,19-02,Sale/Invoice,IN4382,"-1,875.00",50% upon PO acceptance - line item 2 - MCS instal,Caprock,Caprock Permian Processing LLC,47701076,Eagleclaw,,,,Caprock,Caprock Permian Processing LLC,3000-40000,Sales - Repairs,Rev,RP,_0,Var,Rev - RP,No,1300,_0,Rev,RP,_0,_0
47747,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Sale/Invoice,IN4382,"25,167.50",Caprock Permian Processing LLC,Caprock,Caprock Permian Processing LLC,,,,,,Caprock,Caprock Permian Processing LLC,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47748,41100-4000,41100,4000,Sales - Invoiced - FS,2/28/2019,19-02,Sale/Invoice,IN4383,"-31,728.45","Field service to Lane Gas Plant, Carlsbad NM for",Summit,Summit Midstream,87700504,UOPR-Kahuna Summit,,,,Summit,Summit Midstream,4000-40000,Sales - Field services,Rev,FS,_0,Var,Rev - FS,No,1400,_0,Rev,FS,_0,_0
47749,41100-4000,41100,4000,Sales - Invoiced - FS,2/28/2019,19-02,Sale/Invoice,IN4383,-155.85,Lost parts,Summit,Summit Midstream,87700504,UOPR-Kahuna Summit,,,,Summit,Summit Midstream,4000-40000,Sales - Field services,Rev,FS,_0,Var,Rev - FS,No,1400,_0,Rev,FS,_0,_0
47750,49100-4000,49100,4000,Freight Receipts - FS,2/28/2019,19-02,Sale/Invoice,IN4383,-83.84,Shipping for lost parts,Summit,Summit Midstream,87700504,UOPR-Kahuna Summit,,,,Summit,Summit Midstream,4000-49100,Freight receipts - AM,Rev,FS,_0,Var,Rev - FS,No,2400,2340,COGS,OH,_0,FS
47751,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Sale/Invoice,IN4383,"31,968.14",Summit Midstream,Summit,Summit Midstream,,,,,,Summit,Summit Midstream,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47752,41100-5000,41100,5000,Sales - Invoiced - SP,2/28/2019,19-02,Sale/Invoice,IN4384,"-33,376.00",50% upon acceptance PO.,Targa Pipeline,Targa Pipeline Mid-Continent WestTexLLC,37701074,Targa Pipeline,,,,Targa Pipeline,Targa Pipeline Mid-Continent W,5000-40000,Sales - Spares,Rev,SP,_0,Var,Rev - SP,No,1500,_0,Rev,SP,_0,_0
47753,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Sale/Invoice,IN4384,"33,376.00",Targa Pipeline Mid-Continent W,Targa Pipeline,Targa Pipeline Mid-Continent WestTexLLC,,,,,,Targa Pipeline,Targa Pipeline Mid-Continent W,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47754,41100-5000,41100,5000,Sales - Invoiced - SP,2/28/2019,19-02,Sale/Invoice,IN4385,"-33,588.50",50% upon PO acceptance,Targa Pipeline,Targa Pipeline Mid-Continent WestTexLLC,37701075,Targa Pipeline,,,,Targa Pipeline,Targa Pipeline Mid-Continent W,5000-40000,Sales - Spares,Rev,SP,_0,Var,Rev - SP,No,1500,_0,Rev,SP,_0,_0
47755,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Sale/Invoice,IN4385,"33,588.50",Targa Pipeline Mid-Continent W,Targa Pipeline,Targa Pipeline Mid-Continent WestTexLLC,,,,,,Targa Pipeline,Targa Pipeline Mid-Continent W,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47756,41100-4000,41100,4000,Sales - Invoiced - FS,2/28/2019,19-02,Sale/Invoice,IN4386,"-6,450.00",LAT Conducted training of Targa Resources personn,Targa Pipeline,Targa Pipeline Mid-Continent WestTexLLC,87700514,Targa - Training,,,,Targa Pipeline,Targa Pipeline Mid-Continent W,4000-40000,Sales - Field services,Rev,FS,_0,Var,Rev - FS,No,1400,_0,Rev,FS,_0,_0
47757,41100-5000,41100,5000,Sales - Invoiced - SP,2/28/2019,19-02,Sale/Invoice,IN4386,"-5,715.00",MCS Install Kit,Targa Pipeline,Targa Pipeline Mid-Continent WestTexLLC,37701071,SPARE PARTS,,,,Targa Pipeline,Targa Pipeline Mid-Continent W,5000-40000,Sales - Spares,Rev,SP,_0,Var,Rev - SP,No,1500,_0,Rev,SP,_0,_0
47758,49100-5000,49100,5000,Freight Receipts - SP,2/28/2019,19-02,Sale/Invoice,IN4386,-102,Freight charges,Targa Pipeline,Targa Pipeline Mid-Continent WestTexLLC,37701071,SPARE PARTS,,,,Targa Pipeline,Targa Pipeline Mid-Continent W,5000-49100,Freight receipts - AM,Rev,SP,_0,Var,Rev - SP,No,2500,2350,COGS,OH,_0,SP
47759,11100-0000,11100,0,AR - Trade,2/28/2019,19-02,Sale/Invoice,IN4386,"12,267.00",Targa Pipeline Mid-Continent W,Targa Pipeline,Targa Pipeline Mid-Continent WestTexLLC,,,,,,Targa Pipeline,Targa Pipeline Mid-Continent W,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47760,21110-0000,21110,0,PO Clearing,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,"165,614.75",Unmatched Receipts (no invoice),,,,,,,,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
47761,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,"-3,000.00","PO29010-Bender CCP, Inc.-NOZZLE SEGMENTS FOR PRE-",,,LAT607EC,Optimized Process Designs,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47762,52100-3000,52100,3000,COGS - OSP - RP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-330,"PO29423-Bender CCP, Inc.-COMPRESSOR WHEEL BACK SE",,,47701056,LAT-E - Petrobel,,,,,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
47763,52100-3000,52100,3000,COGS - OSP - RP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-330,"PO29423-Bender CCP, Inc.-EXPANDER WHEEL BACK SEAL",,,47701056,LAT-E - Petrobel,,,,,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
47764,52100-3000,52100,3000,COGS - OSP - RP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-330,"PO29423-Bender CCP, Inc.-COMPRESSOR WHEEL BACK SE",,,47701039,Energy Transfer,,,,,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
47765,51100-5000,51100,5000,COGS - Materials - SP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,"-1,216.00",PO29394-Bently Nevada-3300 XS NSv Vibration Probe,,,37701049,OGDCL,,,,,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
47766,51100-5000,51100,5000,COGS - Materials - SP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-836,PO29394-Bently Nevada-3300 XL NSv VIBRATION TRANS,,,37701049,OGDCL,,,,,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
47767,51100-5000,51100,5000,COGS - Materials - SP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-470,PO29394-Bently Nevada-3300 XS NSv EXTENSION CABLE,,,37701049,OGDCL,,,,,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
47768,51100-1000,51100,1000,COGS - Materials - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,"-1,471.00","PO27464-BERMINGHAM CONTROLS, INC.-SAFETY RELIEF V",,,LAT602EC,Joule,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47769,51100-1000,51100,1000,COGS - Materials - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-100,PO29507-Blue Engravers-ENGRAVED ALUMINUM NAMEPLAT,,,LAT608EC,Linde,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47770,51100-3000,51100,3000,COGS - Materials - RP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-695,"PO27088-Bolt Tech Mannings, Inc.-RENTAL, PUMP 30,",,,47700933,CalEnergy,,,,,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
47771,51100-3000,51100,3000,COGS - Materials - RP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-145,"PO27088-Bolt Tech Mannings, Inc.-RENTAL, HYDRAULI",,,47700933,CalEnergy,,,,,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
47772,51100-3000,51100,3000,COGS - Materials - RP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-75,"PO27088-Bolt Tech Mannings, Inc.-RENTAL, 15FT HOS",,,47700933,CalEnergy,,,,,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
47773,51100-3000,51100,3000,COGS - Materials - RP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-695,"PO27550-Bolt Tech Mannings, Inc.-RENTAL, PUMP 30,",,,47700933,CalEnergy,,,,,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
47774,51100-3000,51100,3000,COGS - Materials - RP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-145,"PO27550-Bolt Tech Mannings, Inc.-RENTAL, HYDRAULI",,,47700933,CalEnergy,,,,,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
47775,51100-3000,51100,3000,COGS - Materials - RP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-75,"PO27550-Bolt Tech Mannings, Inc.-RENTAL, 15FT HOS",,,47700933,CalEnergy,,,,,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
47776,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,"-1,980.00",PO29235-Dynomill Inc.-SHAFT FOR MILL KEYWAYS AND,,,LAT615EC,UOP Russell,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47777,51100-1000,51100,1000,COGS - Materials - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,"-1,579.00","PO29298-Earle M. Jorgensen Co.-PLATE, RING 3.50_",,,LAT615EC,UOP Russell,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47778,51100-1000,51100,1000,COGS - Materials - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,"-4,443.75",PO29451-Frost Engineering Service Co.-TEMPERATURE,,,LAT609EC,UOP Russell,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47779,51100-1000,51100,1000,COGS - Materials - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,"-4,443.75",PO29451-Frost Engineering Service Co.-TEMPERATURE,,,LAT618EC,UOP,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47780,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-325,PO26668-General Grinding-SHAFT FOR REWORK PER DWG,,,LAT597EC,BCCK,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47781,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-134,PO29040-Integrated Quality Services-DYE PENETRANT,,,LAT611EC,UOP Russell,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47782,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-133,PO29040-Integrated Quality Services-COMP INLET SP,,,LAT615EC,UOP Russell,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47783,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-133,PO29040-Integrated Quality Services-COMPRESSOR CA,,,LAT615EC,UOP Russell,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47784,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-109.5,PO29040-Integrated Quality Services-MILEAGE 146 @,,,LAT611EC,UOP Russell,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47785,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-300,PO29040-Integrated Quality Services-TRAVEL TIME,,,LAT615EC,UOP Russell,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47786,85100-1011,85100,1011,Indirect Supplies - Packaging,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-160,PO29095-Integrated Quality Services-RT Plate 1_ T,,,PACKAGING,PACKAGING/WELDING,,,,,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
47787,85100-1011,85100,1011,Indirect Supplies - Packaging,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-13,PO29095-Integrated Quality Services-ADMIN FEE,,,PACKAGING,PACKAGING/WELDING,,,,,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
47788,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,"-1,453.00",PO29115-Integrated Quality Services-COMPRESSOR CA,,,LAT610EC,OPD,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47789,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-480,PO29169-Integrated Quality Services-Please RT All,,,LAT607EC,Optimized Process Designs,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47790,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-320,PO29206-Integrated Quality Services-1_ PIPE SCH 8,,,LAT611EC,UOP Russell,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47791,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-325,PO29259-Integrated Quality Services-EXPANDER CASE,,,LAT609EC,UOP Russell,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47792,52100-1000,52100,1000,COGS - OSP - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-325,PO29371R1-Integrated Quality Services-EXPANDER CA,,,LAT614EC,OPD,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47793,84200-2012,84200,2012,Expendable Tools - Machn Shop,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-20.31,PO29098-Machine Tools Supply-ISC-CNMG432TFIC806 .,,,MACHINING,MACHINING,,,,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
47794,84200-2012,84200,2012,Expendable Tools - Machn Shop,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-19.69,PO29098-Machine Tools Supply-ISC-DGN3102CIC328 .1,,,MACHINING,MACHINING,,,,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
47795,84200-2012,84200,2012,Expendable Tools - Machn Shop,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-5.82,PO29098-Machine Tools Supply-PRE-10308 .125 DRILL,,,MACHINING,MACHINING,,,,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
47796,84200-2012,84200,2012,Expendable Tools - Machn Shop,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-18.24,PO29098-Machine Tools Supply-SAN-CCMT060204MM1125,,,MACHINING,MACHINING,,,,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
47797,84200-2012,84200,2012,Expendable Tools - Machn Shop,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-10.03,PO29098-Machine Tools Supply-SAN-CNMG431MMC2025 .,,,MACHINING,MACHINING,,,,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
47798,84200-2012,84200,2012,Expendable Tools - Machn Shop,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-20.06,PO29098-Machine Tools Supply-SAN-CNMG432MM2025 .0,,,MACHINING,MACHINING,,,,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
47799,84200-2012,84200,2012,Expendable Tools - Machn Shop,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-121.32,PO29335-Machine Tools Supply-1 -8 TAP PLUG STYLE,,,MACHINING,MACHINING,,,,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
47800,84200-2012,84200,2012,Expendable Tools - Machn Shop,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-5.8,PO29407-Machine Tools Supply-MITUTOYO BATTERY COV,,,MACHINING,MACHINING,,,,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
47801,85100-1011,85100,1011,Indirect Supplies - Packaging,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-73,PO29140-Praxair Distribution Inc-SHOE HANDLE WIRE,,,PACKAGING,PACKAGING/WELDING,,,,,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
47802,85100-1011,85100,1011,Indirect Supplies - Packaging,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-30.6,PO29140-Praxair Distribution Inc-SMALL CLEANING S,,,PACKAGING,PACKAGING/WELDING,,,,,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
47803,51100-1000,51100,1000,COGS - Materials - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,"-8,784.00","PO29414-Pro Packing, Inc.-MACHINE SKID CRATE - ID",,,LAT608EC,Linde,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47804,51100-1000,51100,1000,COGS - Materials - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-489,"PO29414-Pro Packing, Inc.-SPARE MCS CRATE - ID 48",,,LAT608EC,Linde,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47805,51100-1000,51100,1000,COGS - Materials - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-343,"PO29414-Pro Packing, Inc.-LOOSE PARTS CRATE - ID",,,LAT608EC,Linde,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47806,51100-5000,51100,5000,COGS - Materials - SP,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-497.2,"PO29077-PROTOTYPE & SHORT-RUN SERVICES, INC.-BELL",,,37701049,OGDCL,,,,,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
47807,51100-1000,51100,1000,COGS - Materials - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-74.25,PO29061-Royal Wholesale Electric-(FT) ETHERNET CA,,,LAT610EC,OPD,,,,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
47808,82300-2012,82300,2012,Maintenance - Machn Shop,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-900,"PO28716-SERVICE INDUSTRIAL REBUILDERS-12"""" CUSHMA",,,MACHINING,MACHINING,,,,,,2000-82300,Maintenance,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
47809,60130-1000,60130,1000,Direct Supplies - NE,3/1/2019,19-03,General Journal Entry,02-07A-AP Packing,-139.67,"PO29421-Steven Engineering-PANDUIT MARKER PLATE,",,,DIRECT SUPPLIES,DIRECT SUPPLIES,,,,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
