order_id,customer_id,product_id,order_date,ship_date,qty,unit_price,revenue
ORD12148,CUS039,P013,2025-12-04,2026-01-17,59,693.89,40939.51
ORD12149,CUS044,P014,2025-12-02,2025-12-30,126,700.42,88252.92
ORD12150,CUS018,P013,2025-12-04,2026-01-15,94,538.33,50603.02
ORD12151,CUS040,P008,2025-11-30,2025-12-19,22,643.75,14162.5
ORD12152,CUS048,P004,2025-12-06,2026-01-08,125,267.96,33495.0
ORD12153,CUS039,P010,2025-12-03,2026-01-09,388,611.94,237432.72
ORD12154,CUS045,P006,2025-12-06,2026-01-15,330,81.78,26987.4
ORD12155,CUS034,P009,2025-12-04,2025-12-23,438,794.39,347942.82
ORD12156,CUS033,P007,2025-11-30,2025-12-22,69,327.24,22579.56
ORD12157,CUS010,P008,2025-12-11,2026-01-10,121,401.48,48579.08
ORD12158,CUS015,P009,2025-12-08,2026-01-22,472,262.98,124126.56
ORD12159,CUS003,P015,2025-12-08,2026-01-04,70,157.15,11000.5
ORD12160,CUS012,P004,2025-12-13,2026-01-16,145,484.32,70226.4
ORD12161,CUS029,P001,2025-12-09,2026-01-20,115,590.75,67936.25
ORD12162,CUS020,P012,2025-12-12,2026-01-08,418,351.98,147127.64
ORD12163,CUS030,P005,2025-12-10,2026-01-23,380,733.26,278638.8
ORD12164,CUS017,P001,2025-12-10,2025-12-25,123,357.22,43938.06
ORD12165,CUS027,P014,2025-12-13,2026-01-18,215,35.33,7595.95
ORD12166,CUS044,P008,2025-12-10,2026-01-01,92,730.22,67180.24
ORD12167,CUS036,P014,2025-12-08,2025-12-29,453,822.82,372737.46
ORD12168,CUS044,P011,2025-12-11,2026-01-02,71,504.35,35808.85
ORD12169,CUS014,P014,2025-12-13,2026-01-22,452,815.67,368682.84
ORD12170,CUS011,P008,2025-12-11,2026-01-10,400,388.3,155320.0
ORD12171,CUS028,P005,2025-12-12,2026-01-08,316,194.94,61601.04
ORD12172,CUS001,P015,2025-12-09,2026-01-15,339,508.64,172428.96
ORD12173,CUS028,P010,2025-12-08,2025-12-24,470,356.89,167738.3
ORD12174,CUS026,P001,2025-12-16,2026-01-21,128,102.96,13178.88
ORD12175,CUS013,P005,2025-12-19,2026-01-18,115,848.75,97606.25
ORD12176,CUS034,P013,2025-12-19,2026-01-19,306,749.58,229371.48
ORD12177,CUS036,P002,2025-12-14,2026-01-16,450,683.63,307633.5
ORD12178,CUS023,P002,2025-12-15,2026-01-14,102,122.64,12509.28
ORD12179,CUS025,P012,2025-12-15,2026-01-27,295,587.82,173406.9
ORD12180,CUS031,P013,2025-12-19,2026-01-03,167,486.27,81207.09
ORD12181,CUS047,P004,2025-12-20,2026-01-27,139,541.38,75251.82
ORD12182,CUS034,P002,2025-12-14,2026-01-23,382,303.89,116085.98
ORD12183,CUS023,P015,2025-12-16,2026-01-22,303,793.94,240563.82
ORD12184,CUS011,P002,2025-12-18,2026-01-16,265,498.39,132073.35
ORD12185,CUS013,P015,2025-12-14,2026-01-10,400,728.87,291548.0
ORD12186,CUS013,P015,2025-12-19,2026-01-27,182,500.37,91067.34
ORD12187,CUS012,P008,2025-12-17,2026-01-29,228,453.73,103450.44
ORD12188,CUS031,P008,2025-12-16,2026-01-12,194,675.36,131019.84
ORD12189,CUS028,P002,2025-12-15,2026-01-17,55,425.56,23405.8
ORD12190,CUS039,P002,2025-12-18,2026-01-23,122,663.9,80995.8
ORD12191,CUS036,P001,2025-12-18,2026-01-20,101,381.69,38550.69
ORD12192,CUS009,P004,2025-12-22,2026-01-05,357,694.41,247904.37
ORD12193,CUS026,P002,2025-12-23,2026-01-07,26,102.53,2665.78
ORD12194,CUS006,P004,2025-12-25,2026-01-14,181,279.06,50509.86
ORD12195,CUS001,P005,2025-12-23,2026-01-17,393,189.02,74284.86
ORD12196,CUS017,P008,2025-12-25,2026-01-18,398,86.53,34438.94
ORD12197,CUS038,P010,2025-12-21,2026-01-09,11,737.81,8115.91
ORD12198,CUS034,P007,2025-12-21,2026-01-28,407,700.9,285266.3
ORD12199,CUS017,P014,2025-12-24,2026-01-08,169,717.38,121237.22
ORD12200,CUS043,P010,2025-12-25,2026-01-13,185,834.52,154386.2
ORD12201,CUS031,P004,2025-12-25,2026-01-09,205,399.71,81940.55
ORD12202,CUS037,P007,2025-12-24,2026-01-21,208,397.97,82777.76
ORD12203,CUS003,P010,2025-12-26,2026-02-03,70,62.17,4351.9
ORD12204,CUS012,P013,2025-12-22,2026-02-03,102,381.69,38932.38
ORD12205,CUS015,P011,2025-12-22,2026-01-08,196,444.86,87192.56
ORD12206,CUS025,P010,2025-12-25,2026-02-05,91,764.04,69527.64
ORD12207,CUS024,P010,2025-12-31,2026-01-20,350,721.51,252528.5
ORD12208,CUS042,P006,2025-12-30,2026-02-10,326,186.26,60720.76
ORD12209,CUS050,P015,2025-12-31,2026-02-12,13,122.8,1596.4
ORD12210,CUS044,P006,2025-12-30,2026-01-19,436,821.18,358034.48
ORD12211,CUS044,P008,2025-12-29,2026-01-23,383,715.27,273948.41
ORD12212,CUS027,P001,2026-01-03,2026-02-13,270,305.77,82557.9
ORD12213,CUS033,P009,2026-01-02,2026-02-11,396,76.84,30428.64
ORD12214,CUS049,P009,2025-12-30,2026-02-12,112,801.96,89819.52
ORD12215,CUS033,P007,2025-12-31,2026-02-01,434,200.34,86947.56
ORD12216,CUS045,P015,2025-12-29,2026-02-07,150,249.02,37353.0
ORD12217,CUS032,P001,2025-12-29,2026-02-05,112,149.06,16694.72
ORD12218,CUS026,P014,2025-12-31,2026-02-10,463,686.59,317891.17
ORD12219,CUS023,P010,2025-12-31,2026-01-30,386,301.19,116259.34
ORD12220,CUS029,P011,2026-01-02,2026-02-09,207,535.69,110887.83
ORD12221,CUS038,P011,2025-12-30,2026-02-10,391,89.6,35033.6
ORD12222,CUS023,P014,2026-01-02,2026-01-31,150,729.28,109392.0
ORD12223,CUS017,P014,2025-12-30,2026-01-15,377,551.78,208021.06
ORD12224,CUS017,P001,2026-01-03,2026-02-09,133,390.21,51897.93
ORD12225,CUS011,P010,2026-01-02,2026-01-16,296,623.1,184437.6
ORD12226,CUS044,P014,2026-01-02,2026-02-10,171,749.76,128208.96
ORD12227,CUS042,P010,2025-12-30,2026-02-03,459,47.26,21692.34
ORD12228,CUS029,P013,2026-01-03,2026-02-08,153,482.02,73749.06
ORD12229,CUS050,P008,2026-01-08,2026-01-22,201,214.4,43094.4
ORD12230,CUS014,P004,2026-01-09,2026-02-15,483,357.4,172624.2
ORD12231,CUS013,P003,2026-01-09,2026-01-30,136,360.84,49074.24
ORD12232,CUS025,P005,2026-01-09,2026-01-25,366,783.01,286581.66
ORD12233,CUS050,P001,2026-01-07,2026-02-04,244,197.45,48177.8
ORD12234,CUS018,P002,2026-01-06,2026-01-20,379,750.93,284602.47
ORD12235,CUS014,P003,2026-01-10,2026-02-09,439,49.18,21590.02
ORD12236,CUS007,P001,2026-01-10,2026-02-02,218,322.8,70370.4
ORD12237,CUS035,P008,2026-01-16,2026-02-26,115,191.73,22048.95
ORD12238,CUS019,P015,2026-01-14,2026-02-26,153,559.37,85583.61
ORD12239,CUS018,P012,2026-01-17,2026-02-25,452,381.3,172347.6
ORD12240,CUS003,P004,2026-01-12,2026-02-03,472,425.7,200930.4
ORD12241,CUS037,P010,2026-01-14,2026-02-13,67,301.93,20229.31
ORD12242,CUS010,P013,2026-01-11,2026-02-12,428,697.97,298731.16
ORD12243,CUS004,P015,2026-01-11,2026-01-26,101,543.34,54877.34
ORD12244,CUS028,P001,2026-01-14,2026-02-04,359,745.93,267788.87
ORD12245,CUS021,P002,2026-01-14,2026-02-16,275,241.46,66401.5
ORD12246,CUS030,P008,2026-01-15,2026-02-28,113,452.65,51149.45
ORD12247,CUS016,P014,2026-01-17,2026-02-01,228,96.94,22102.32
ORD12248,CUS014,P015,2026-01-20,2026-03-03,451,565.62,255094.62
ORD12249,CUS018,P012,2026-01-21,2026-02-17,447,306.65,137072.55
ORD12250,CUS023,P011,2026-01-24,2026-02-18,219,51.16,11204.04
ORD12251,CUS049,P008,2026-01-18,2026-02-26,450,460.48,207216.0
ORD12252,CUS022,P007,2026-01-24,2026-03-09,40,421.73,16869.2
ORD12253,CUS041,P014,2026-01-23,2026-02-13,492,156.93,77209.56
ORD12254,CUS012,P004,2026-01-23,2026-03-03,482,103.25,49766.5
ORD12255,CUS014,P010,2026-01-18,2026-02-09,106,430.89,45674.34
ORD12256,CUS017,P006,2026-01-22,2026-02-24,354,109.52,38770.08
ORD12257,CUS048,P004,2026-01-19,2026-03-05,220,796.52,175234.4
ORD12258,CUS029,P001,2026-01-20,2026-02-03,260,502.49,130647.4
ORD12259,CUS049,P001,2026-01-23,2026-03-03,442,553.97,244854.74
ORD12260,CUS002,P014,2026-01-28,2026-02-28,30,434.17,13025.1
ORD12261,CUS030,P009,2026-01-26,2026-02-28,235,463.0,108805.0
ORD12262,CUS018,P009,2026-01-26,2026-02-09,126,234.8,29584.8
ORD12263,CUS050,P006,2026-01-28,2026-02-24,231,792.0,182952.0
ORD12264,CUS022,P011,2026-01-27,2026-02-10,454,265.12,120364.48
ORD12265,CUS017,P010,2026-01-26,2026-03-11,104,449.11,46707.44
ORD12266,CUS040,P001,2026-01-26,2026-02-16,453,397.64,180130.92
ORD12267,CUS033,P004,2026-01-31,2026-03-10,421,838.47,352995.87
ORD12268,CUS016,P012,2026-01-25,2026-03-07,262,638.97,167410.14
ORD12269,CUS048,P010,2026-02-05,2026-03-08,495,240.4,118998.0
ORD12270,CUS018,P015,2026-02-01,2026-03-07,390,509.79,198818.1
ORD12271,CUS002,P004,2026-02-02,2026-02-18,246,541.72,133263.12
ORD12272,CUS024,P007,2026-02-01,2026-03-08,89,374.24,33307.36
ORD12273,CUS040,P013,2026-02-01,2026-02-22,390,323.32,126094.8
ORD12274,CUS014,P014,2026-02-06,2026-02-22,470,132.52,62284.4
ORD12275,CUS039,P011,2026-02-05,2026-03-16,205,186.56,38244.8
ORD12276,CUS002,P010,2026-02-07,2026-03-03,476,227.86,108461.36
ORD12277,CUS026,P006,2026-02-03,2026-02-17,135,49.22,6644.7
ORD12278,CUS039,P011,2026-02-05,2026-02-26,421,316.41,133208.61
ORD12279,CUS004,P013,2026-02-02,2026-03-17,116,787.62,91363.92
ORD12280,CUS002,P002,2026-02-02,2026-03-10,120,102.07,12248.4
ORD12281,CUS021,P001,2026-02-01,2026-03-05,75,190.39,14279.25
ORD12282,CUS035,P003,2026-02-13,2026-03-01,398,847.29,337221.42
ORD12283,CUS025,P015,2026-02-12,2026-03-06,423,774.57,327643.11
ORD12284,CUS020,P009,2026-02-14,2026-03-07,410,596.82,244696.2
ORD12285,CUS037,P004,2026-02-08,2026-03-16,162,462.82,74976.84
ORD12286,CUS046,P008,2026-02-09,2026-03-17,237,649.1,153836.7
ORD12287,CUS032,P010,2026-02-11,2026-03-10,310,694.36,215251.6
ORD12288,CUS048,P003,2026-02-10,2026-03-17,336,585.93,196872.48
ORD12289,CUS016,P009,2026-02-14,2026-03-06,201,732.87,147306.87
ORD12290,CUS035,P003,2026-02-11,2026-03-06,450,584.76,263142.0
ORD12291,CUS049,P009,2026-02-14,2026-03-08,233,793.73,184939.09
ORD12292,CUS009,P010,2026-02-10,2026-03-02,268,308.22,82602.96
ORD12293,CUS024,P006,2026-02-13,2026-03-28,361,370.51,133754.11
ORD12294,CUS034,P013,2026-02-12,2026-03-03,182,771.84,140474.88
ORD12295,CUS038,P001,2026-02-09,2026-02-26,489,448.47,219301.83
ORD12296,CUS037,P007,2026-02-13,2026-03-20,442,275.25,121660.5
ORD12297,CUS048,P009,2026-02-11,2026-03-21,62,582.05,36087.1
ORD12298,CUS022,P001,2026-02-14,2026-03-18,272,482.39,131210.08
ORD12299,CUS038,P012,2026-02-08,2026-03-14,387,50.12,19396.44
ORD12300,CUS009,P011,2026-02-17,2026-03-21,218,612.27,133474.86
ORD12301,CUS003,P004,2026-02-17,2026-03-04,237,794.54,188305.98
ORD12302,CUS027,P010,2026-02-17,2026-03-25,411,315.64,129728.04
ORD12303,CUS045,P013,2026-02-21,2026-03-20,198,735.28,145585.44
ORD12304,CUS033,P009,2026-02-15,2026-03-04,269,649.22,174640.18
ORD12305,CUS009,P011,2026-02-16,2026-03-30,234,665.17,155649.78
ORD12306,CUS020,P008,2026-02-21,2026-04-04,331,434.74,143898.94
ORD12307,CUS032,P005,2026-02-17,2026-03-14,199,259.19,51578.81
ORD12308,CUS046,P002,2026-02-16,2026-03-15,273,394.09,107586.57
ORD12309,CUS019,P012,2026-02-19,2026-03-20,257,516.81,132820.17
ORD12310,CUS040,P001,2026-02-15,2026-04-01,41,611.32,25064.12
ORD12311,CUS022,P015,2026-02-17,2026-03-21,290,711.51,206337.9
ORD12312,CUS037,P012,2026-02-20,2026-04-01,246,764.52,188071.92
ORD12313,CUS047,P014,2026-02-15,2026-03-28,228,134.37,30636.36
ORD12314,CUS044,P010,2026-02-17,2026-03-29,347,722.5,250707.5
ORD12315,CUS008,P003,2026-02-17,2026-03-26,310,207.32,64269.2
ORD12316,CUS002,P015,2026-02-16,2026-03-30,230,393.57,90521.1
ORD12317,CUS047,P013,2026-02-22,2026-04-01,164,127.24,20867.36
ORD12318,CUS010,P015,2026-02-28,2026-03-23,261,146.71,38291.31
ORD12319,CUS031,P007,2026-02-24,2026-03-22,422,76.77,32396.94
ORD12320,CUS019,P014,2026-02-24,2026-03-17,365,542.78,198114.7
ORD12321,CUS018,P002,2026-02-25,2026-03-14,38,304.66,11577.08
ORD12322,CUS024,P006,2026-02-26,2026-03-27,414,264.08,109329.12
ORD12323,CUS023,P010,2026-02-24,2026-04-02,482,383.99,185083.18
ORD12324,CUS012,P002,2026-02-25,2026-03-24,114,332.73,37931.22
ORD12325,CUS043,P008,2026-02-27,2026-04-08,222,444.9,98767.8
ORD12326,CUS036,P014,2026-02-28,2026-04-05,398,31.42,12505.16
ORD12327,CUS048,P010,2026-02-22,2026-03-09,267,369.33,98611.11
ORD12328,CUS046,P001,2026-02-24,2026-03-22,50,415.76,20788.0
ORD12329,CUS024,P015,2026-02-24,2026-04-09,296,289.87,85801.52
ORD12330,CUS011,P002,2026-02-27,2026-04-11,308,216.0,66528.0
ORD12331,CUS026,P009,2026-02-25,2026-03-13,408,798.96,325975.68
ORD12332,CUS044,P004,2026-02-28,2026-03-18,352,585.98,206264.96
ORD12333,CUS003,P009,2026-02-26,2026-04-03,340,585.35,199019.0
ORD12334,CUS003,P006,2026-03-03,2026-03-29,315,89.58,28217.7
ORD12335,CUS007,P006,2026-03-07,2026-04-03,98,61.06,5983.88
ORD12336,CUS026,P005,2026-03-01,2026-03-17,322,609.23,196172.06
ORD12337,CUS044,P011,2026-03-06,2026-04-04,372,204.14,75940.08
ORD12338,CUS037,P007,2026-03-02,2026-04-16,310,60.12,18637.2
ORD12339,CUS001,P011,2026-03-06,2026-04-04,288,487.43,140379.84
ORD12340,CUS029,P009,2026-03-02,2026-03-20,296,464.14,137385.44
ORD12341,CUS014,P009,2026-03-03,2026-04-04,497,799.78,397490.66
ORD12342,CUS034,P002,2026-03-07,2026-04-16,405,398.56,161416.8
ORD12343,CUS016,P012,2026-03-10,2026-04-01,388,31.52,12229.76
ORD12344,CUS015,P005,2026-03-12,2026-03-31,105,267.51,28088.55
ORD12345,CUS048,P013,2026-03-11,2026-04-21,159,421.61,67035.99
ORD12346,CUS010,P012,2026-03-14,2026-04-23,167,251.72,42037.24
ORD12347,CUS002,P005,2026-03-11,2026-04-06,402,589.48,236970.96
ORD12348,CUS011,P013,2026-03-11,2026-04-21,218,222.68,48544.24
ORD12349,CUS039,P013,2026-03-13,2026-04-16,275,101.66,27956.5
ORD12350,CUS045,P009,2026-03-11,2026-04-22,432,730.16,315429.12
ORD12351,CUS018,P010,2026-03-12,2026-04-05,169,345.24,58345.56
ORD12352,CUS029,P011,2026-03-08,2026-04-10,487,808.64,393807.68
ORD12353,CUS025,P014,2026-03-12,2026-04-08,416,494.46,205695.36
ORD12354,CUS046,P006,2026-03-09,2026-03-28,424,294.81,124999.44
ORD12355,CUS028,P007,2026-03-10,2026-04-02,110,532.42,58566.2
ORD12356,CUS001,P003,2026-03-13,2026-04-20,415,679.99,282195.85
ORD12357,CUS001,P014,2026-03-19,2026-04-26,147,656.68,96531.96
ORD12358,CUS038,P007,2026-03-18,2026-04-27,351,846.7,297191.7
ORD12359,CUS034,P002,2026-03-15,2026-04-09,439,139.76,61354.64
ORD12360,CUS010,P004,2026-03-20,2026-04-11,146,341.56,49867.76
ORD12361,CUS032,P003,2026-03-16,2026-04-02,125,410.86,51357.5
ORD12362,CUS015,P008,2026-03-20,2026-04-20,37,834.53,30877.61
ORD12363,CUS044,P012,2026-03-15,2026-04-11,273,366.28,99994.44
ORD12364,CUS020,P012,2026-03-19,2026-04-22,263,438.69,115375.47
ORD12365,CUS004,P015,2026-03-17,2026-04-21,177,506.9,89721.3
ORD12366,CUS044,P013,2026-03-17,2026-04-28,349,354.5,123720.5
ORD12367,CUS043,P015,2026-03-21,2026-04-27,432,685.94,296326.08
ORD12368,CUS033,P007,2026-03-19,2026-04-02,37,756.52,27991.24
ORD12369,CUS022,P002,2026-03-21,2026-04-12,479,351.37,168306.23
ORD12370,CUS048,P008,2026-03-20,2026-04-30,143,552.3,78978.9
ORD12371,CUS039,P005,2026-03-16,2026-04-25,478,209.96,100360.88
ORD12372,CUS030,P001,2026-03-17,2026-04-26,64,235.67,15082.88
ORD12373,CUS028,P006,2026-03-16,2026-04-15,419,233.89,97999.91
ORD12374,CUS003,P001,2026-03-17,2026-04-09,54,834.07,45039.78
ORD12375,CUS033,P007,2026-03-18,2026-04-17,243,615.17,149486.31
ORD12376,CUS024,P003,2026-03-15,2026-04-13,176,93.33,16426.08
ORD12377,CUS006,P010,2026-03-26,2026-05-01,353,803.85,283759.05
ORD12378,CUS002,P013,2026-03-24,2026-05-03,201,542.56,109054.56
ORD12379,CUS016,P004,2026-03-24,2026-04-27,35,473.32,16566.2
ORD12380,CUS041,P005,2026-03-23,2026-04-17,436,178.29,77734.44
ORD12381,CUS037,P009,2026-03-28,2026-05-11,470,374.23,175888.1
ORD12382,CUS046,P004,2026-03-23,2026-05-07,353,512.61,180951.33
ORD12383,CUS046,P001,2026-03-28,2026-04-28,75,195.95,14696.25
ORD12384,CUS036,P002,2026-03-22,2026-04-30,30,784.08,23522.4
ORD12385,CUS048,P013,2026-03-26,2026-04-13,387,704.37,272591.19
ORD12386,CUS003,P001,2026-03-24,2026-04-16,74,522.59,38671.66
ORD12387,CUS034,P005,2026-03-24,2026-05-06,470,716.84,336914.8
ORD12388,CUS050,P014,2026-03-24,2026-05-03,195,534.96,104317.2
ORD12389,CUS002,P006,2026-03-28,2026-04-19,252,40.63,10238.76
ORD12390,CUS012,P006,2026-03-26,2026-05-06,58,814.92,47265.36
ORD12391,CUS019,P004,2026-03-24,2026-04-19,32,282.49,9039.68
ORD12392,CUS001,P011,2026-03-25,2026-05-08,384,764.9,293721.6
ORD12393,CUS047,P006,2026-03-22,2026-04-19,30,378.19,11345.7
ORD12394,CUS039,P013,2026-03-30,2026-04-21,65,356.2,23153.0
ORD12395,CUS038,P008,2026-03-31,2026-05-05,421,797.09,335574.89
ORD12396,CUS030,P002,2026-03-31,2026-05-12,132,822.3,108543.6
ORD12397,CUS010,P001,2026-03-31,2026-04-29,52,527.91,27451.32
ORD12398,CUS029,P005,2026-03-30,2026-04-18,101,366.36,37002.36
ORD12399,CUS027,P006,2026-04-01,2026-04-17,84,176.6895,14841.92
ORD12400,CUS026,P002,2026-04-01,2026-05-07,155,379.0235,58748.64
ORD12401,CUS027,P013,2026-03-30,2026-04-29,242,293.84,71109.28
ORD12402,CUS010,P007,2026-04-08,2026-04-30,396,59.211,23447.56
ORD12403,CUS016,P007,2026-04-10,2026-05-24,333,61.5315,20489.99
ORD12404,CUS030,P012,2026-04-07,2026-04-28,11,26.656,293.22
ORD12405,CUS023,P015,2026-04-10,2026-05-21,247,363.0605,89675.94
ORD12406,CUS028,P010,2026-04-05,2026-05-09,209,692.2995,144690.6
ORD12407,CUS050,P002,2026-04-06,2026-04-25,311,387.685,120570.04
ORD12408,CUS025,P008,2026-04-11,2026-05-07,360,147.63649999999998,53149.14
ORD12409,CUS016,P006,2026-04-11,2026-05-07,258,584.681,150847.7
ORD12410,CUS049,P012,2026-04-06,2026-04-21,282,627.861,177056.8
ORD12411,CUS018,P009,2026-04-07,2026-05-11,43,631.9495000000001,27173.83
ORD12412,CUS027,P006,2026-04-08,2026-04-25,397,331.4575,131588.63
ORD12413,CUS019,P004,2026-04-06,2026-04-26,315,391.5185,123328.33
ORD12414,CUS003,P003,2026-04-07,2026-05-02,180,500.48849999999993,90087.93
ORD12415,CUS048,P009,2026-04-18,2026-05-23,281,672.6049999999999,189002.0
ORD12416,CUS022,P012,2026-04-12,2026-04-27,70,526.6685,36866.79
ORD12417,CUS020,P002,2026-04-18,2026-05-06,148,519.2055,76842.41
ORD12418,CUS035,P009,2026-04-12,2026-05-16,51,56.2445,2868.47
ORD12419,CUS015,P004,2026-04-14,2026-05-23,345,277.22749999999996,95643.49
ORD12420,CUS016,P004,2026-04-15,2026-05-11,340,188.2325,63999.05
ORD12421,CUS021,P008,2026-04-17,2026-05-24,312,233.48649999999998,72847.79
ORD12422,CUS030,P012,2026-04-18,2026-05-05,9,426.3175,3836.86
ORD12423,CUS035,P015,2026-04-14,2026-05-05,184,561.9605,103400.73
ORD12424,CUS017,P004,2026-04-15,2026-05-27,22,469.89700000000005,10337.73
ORD12425,CUS010,P002,2026-04-18,2026-05-31,12,602.1995000000001,7226.39
ORD12426,CUS048,P005,2026-04-15,2026-05-02,56,595.51,33348.56
ORD12427,CUS022,P012,2026-04-17,2026-05-11,248,651.338,161531.82
ORD12428,CUS015,P014,2026-04-13,2026-05-27,48,336.1665,16135.99
ORD12429,CUS035,P006,2026-04-22,2026-05-12,205,286.739,58781.49
ORD12430,CUS029,P006,2026-04-19,2026-05-25,271,87.4395,23696.1
ORD12431,CUS048,P004,2026-04-24,2026-05-23,21,556.6395,11689.43
ORD12432,CUS005,P001,2026-04-24,2026-05-30,322,275.85900000000004,88826.6
ORD12433,CUS038,P002,2026-04-25,2026-06-02,272,560.5665,152474.09
ORD12434,CUS013,P004,2026-04-24,2026-05-12,220,434.1885,95521.47
ORD12435,CUS025,P005,2026-04-24,2026-06-08,20,385.28799999999995,7705.76
ORD12436,CUS046,P014,2026-04-21,2026-05-24,27,291.7285,7876.67
ORD12437,CUS046,P012,2026-04-25,2026-05-27,412,717.4254999999999,295579.31
ORD12438,CUS023,P014,2026-04-20,2026-05-25,256,163.34449999999998,41816.19
ORD12439,CUS024,P008,2026-04-19,2026-06-03,379,680.7734999999999,258013.16
ORD12440,CUS025,P014,2026-04-21,2026-05-05,259,204.2465,52899.84
ORD12441,CUS012,P014,2026-04-19,2026-06-02,242,638.8685,154606.18
ORD12442,CUS021,P007,2026-04-20,2026-05-15,204,98.8465,20164.69
ORD12443,CUS043,P014,2026-04-20,2026-05-30,19,554.2595,10530.93
ORD12444,CUS041,P011,2026-04-22,2026-05-10,61,414.732,25298.65
ORD12445,CUS033,P014,2026-04-25,2026-05-10,329,103.6745,34108.91
ORD12446,CUS039,P015,2026-04-25,2026-05-23,198,609.2035,120622.29
ORD12447,CUS038,P011,2026-04-19,2026-05-20,375,422.20349999999996,158326.31
ORD12448,CUS036,P002,2026-04-24,2026-06-06,29,55.607,1612.6
ORD12449,CUS013,P003,2026-04-22,2026-05-31,298,139.1195,41457.61
ORD12450,CUS023,P015,2026-05-02,2026-06-14,210,598.5785,125701.48
ORD12451,CUS032,P013,2026-04-26,2026-05-15,129,491.81,63443.49
ORD12452,CUS030,P003,2026-05-01,2026-06-08,228,112.02149999999999,25540.9
ORD12453,CUS007,P002,2026-04-30,2026-06-04,193,475.29449999999997,91731.84
ORD12454,CUS050,P012,2026-04-30,2026-06-08,141,325.601,45909.74
ORD12455,CUS032,P008,2026-04-27,2026-05-31,266,275.111,73179.53
ORD12456,CUS045,P013,2026-04-30,2026-05-21,266,594.473,158129.82
ORD12457,CUS010,P001,2026-04-28,2026-05-19,96,279.5905,26840.69
ORD12458,CUS047,P014,2026-05-07,2026-06-19,355,219.21499999999997,77821.32
ORD12459,CUS034,P013,2026-05-08,2026-06-02,161,52.7255,8488.81
ORD12460,CUS032,P006,2026-05-03,2026-06-13,211,545.088,115013.57
ORD12461,CUS047,P009,2026-05-06,2026-06-19,90,275.876,24828.84
ORD12462,CUS008,P009,2026-05-04,2026-05-25,221,531.0120000000001,117353.65
ORD12463,CUS017,P009,2026-05-06,2026-06-07,225,337.603,75960.68
ORD12464,CUS016,P006,2026-05-09,2026-06-13,293,406.98,119245.14
ORD12465,CUS014,P009,2026-05-04,2026-06-10,175,445.094,77891.45
ORD12466,CUS038,P008,2026-05-09,2026-05-30,85,267.15500000000003,22708.18
ORD12467,CUS050,P001,2026-05-09,2026-05-28,274,161.602,44278.95
ORD12468,CUS045,P007,2026-05-05,2026-06-15,286,426.5215,121985.15
ORD12469,CUS025,P013,2026-05-13,2026-06-03,259,83.69099999999999,21675.97
ORD12470,CUS027,P010,2026-05-14,2026-06-09,99,280.4065,27760.24
ORD12471,CUS044,P001,2026-05-11,2026-05-29,114,557.464,63550.9
ORD12472,CUS031,P009,2026-05-11,2026-05-27,147,471.0275,69241.04
ORD12473,CUS034,P003,2026-05-14,2026-06-27,170,184.042,31287.14
ORD12474,CUS022,P014,2026-05-12,2026-06-06,192,504.798,96921.22
ORD12475,CUS004,P003,2026-05-14,2026-06-14,345,406.13849999999996,140117.78
ORD12476,CUS032,P005,2026-05-13,2026-06-03,57,151.88649999999998,8657.53
ORD12477,CUS011,P007,2026-05-14,2026-06-09,134,544.391,72948.39
ORD12478,CUS008,P008,2026-05-11,2026-06-04,356,110.687,39404.57
ORD12479,CUS015,P002,2026-05-20,2026-07-02,230,323.8415,74483.54
ORD12480,CUS001,P013,2026-05-18,2026-06-18,306,527.0085,161264.6
ORD12481,CUS029,P006,2026-05-23,2026-06-09,145,249.61950000000002,36194.83
ORD12482,CUS031,P012,2026-05-22,2026-07-06,323,359.618,116156.61
ORD12483,CUS037,P002,2026-05-20,2026-06-22,96,73.2615,7033.1
ORD12484,CUS009,P011,2026-05-19,2026-06-15,139,470.5685,65409.02
ORD12485,CUS014,P006,2026-05-18,2026-06-05,38,505.07000000000005,19192.66
ORD12486,CUS032,P006,2026-05-17,2026-06-09,399,700.5445,279517.26
ORD12487,CUS011,P001,2026-05-21,2026-06-21,232,45.543,10565.98
ORD12488,CUS013,P007,2026-05-21,2026-06-27,204,472.6085,96412.13
ORD12489,CUS027,P003,2026-05-21,2026-06-20,93,161.126,14984.72
ORD12490,CUS007,P007,2026-05-21,2026-06-28,395,601.035,237408.82
ORD12491,CUS030,P001,2026-05-23,2026-06-26,149,32.8695,4897.56
ORD12492,CUS037,P013,2026-05-19,2026-06-16,345,668.321,230570.74
ORD12493,CUS042,P015,2026-05-19,2026-06-19,357,95.693,34162.4
ORD12494,CUS046,P002,2026-05-17,2026-06-19,71,622.999,44232.93
ORD12495,CUS050,P012,2026-05-21,2026-07-04,121,457.589,55368.27
ORD12496,CUS018,P014,2026-05-28,2026-06-20,57,666.978,38017.75
ORD12497,CUS001,P002,2026-05-30,2026-06-17,227,403.91999999999996,91689.84
ORD12498,CUS041,P010,2026-05-27,2026-06-17,101,694.0165,70095.67
ORD12499,CUS049,P014,2026-05-30,2026-06-28,169,335.6225,56720.2
ORD12500,CUS021,P004,2026-05-28,2026-06-30,354,373.8385,132338.83
ORD12501,CUS041,P002,2026-05-24,2026-06-12,149,523.7955,78045.53
